sensor_reading pref Accelx Accely Accelz Gyrox Gyroy Gyroz Magx Magy Magz Temperatura(C)
14032 13680 3.433460 2.403901 6.763965 -0.141902 0.374537 0.155488 48.786384 16.434715 -104.359855 22.560487
13760 13680 3.639372 0.679988 5.648210 -0.191970 0.421409 -0.508181 57.867061 32.333515 -96.239135 22.572467
13600 13680 3.088678 -0.881111 14.047497 0.751868 -0.379682 -0.188597 52.525485 30.189857 -98.312507 22.575464
14144 13680 2.906709 0.751818 9.213358 0.226685 0.070932 0.133117 56.264591 -3.572764 -99.521980 22.587444
13808 13680 2.748684 0.445344 8.080843 -1.745149 0.312750 -1.100477 55.908485 25.366624 -99.521980 22.572467
13568 13680 3.761482 -6.625093 8.018590 0.847744 -0.408445 -0.636015 36.678813 52.876907 -79.133796 22.596429
13920 13680 3.249097 -1.932219 10.867835 1.492238 0.690925 0.204491 34.008026 34.834449 -100.040321 22.581453
13968 13680 3.160507 0.210700 9.629970 -0.813029 -0.024944 0.104355 44.335071 34.477172 -102.113700 22.602420
14160 13680 2.609813 -0.416612 11.933310 -0.297433 -0.211368 -0.147051 41.308181 43.230445 -92.956291 22.596429
14528 13680 2.715163 -2.236298 12.273303 0.382216 -0.284872 0.346174 34.720237 37.692661 -99.003639 22.593435
14144 13680 3.131775 1.209133 13.178359 -0.385851 0.157219 0.103290 33.473869 38.585853 -97.448608 22.596429
13760 13680 2.937835 -1.707153 5.116670 0.203249 0.192374 -0.375021 33.295818 37.335384 -98.658073 22.602420
13696 13680 3.040791 0.169997 5.966655 -0.701174 0.214745 0.393046 39.171550 38.228576 -96.411918 22.596429
13968 13680 3.474164 1.917853 8.626749 -0.250561 0.174264 0.291844 46.471702 38.407215 -94.511322 22.590438
14160 13680 3.172479 -0.718297 9.795179 -0.786397 -0.176213 0.008480 50.210803 47.875038 -82.934982 22.605415
14384 13680 4.877237 -1.941797 18.318969 0.838156 -0.371160 0.534728 49.498596 42.873168 -91.574043 22.593435
14336 13680 1.872361 2.020809 2.940229 0.083937 -0.184736 0.060678 53.415748 25.009347 -100.558670 22.605415
14336 13680 2.758261 -1.642506 12.574989 0.063697 -0.228412 -0.185401 45.047283 28.046197 -102.113700 22.602420
14400 13680 2.296156 0.237038 11.387404 0.418436 -0.134667 0.025524 42.198444 28.046197 -102.804824 22.605415
14064 13680 2.401507 0.565060 8.969137 0.100982 0.009145 0.348304 39.349601 16.613353 -106.606010 22.605415
13936 13680 2.633756 0.699142 4.228375 -0.198362 0.154024 -0.070351 42.020389 22.151138 -105.742103 22.608409
14000 13680 2.746289 0.143659 4.915546 0.010433 0.256291 -0.058633 46.827808 21.972499 -102.804824 22.608409
14080 13680 2.820513 1.273780 8.099998 -0.681999 0.277596 0.059613 52.525485 23.044328 -102.459259 22.614400
13952 13680 2.899526 -0.371120 8.746465 0.017890 0.112478 -0.365434 54.484066 34.655811 -95.029670 22.620391
14256 13680 4.041618 -1.551522 19.786691 -0.439115 -0.419097 0.200230 48.786384 32.154876 -99.521980 22.629377
14080 13680 2.549955 0.186757 8.212531 0.109504 -0.343462 0.015937 44.691177 38.764492 -97.275825 22.623386
14128 13680 3.493318 -0.390275 13.175964 0.403522 -0.157038 0.363218 40.417919 31.261686 -101.077011 22.635366
13904 13680 3.083889 0.589004 6.605939 -0.024721 0.066671 0.166141 41.664283 27.867559 -104.014289 22.620391
13744 13680 3.644161 -0.119716 7.925211 0.116961 0.086911 0.188512 44.869228 25.366624 -104.014289 22.635366
13776 13680 3.862044 0.569849 6.617911 -0.122727 0.197700 0.317411 47.896121 25.187986 -101.077011 22.629377
13776 13680 2.913892 -0.323234 4.400767 0.950011 0.279727 0.269473 55.908485 19.292926 -100.213104 22.638362
14000 13680 4.803013 1.685604 12.874279 -0.501967 0.069866 0.470811 59.825641 1.429106 -96.757476 22.644351
14016 13680 2.801359 0.368726 6.093554 0.433349 0.075193 -0.327084 62.674480 6.430975 -96.411918 22.644351
14256 13680 2.217144 -0.033521 9.541380 -0.107813 -0.188997 -0.394196 62.674480 -1.071829 -95.029670 22.653337
14128 13680 2.516434 0.014366 9.498283 0.360910 0.001688 -0.385674 65.167213 3.930041 -95.029670 22.647348
14352 13680 2.241087 -0.378303 11.921339 -0.332587 0.150828 0.071331 63.920848 2.322297 -93.129074 22.659328
14432 13680 1.807714 0.196335 14.186368 -2.626137 0.084780 -0.287668 66.057479 19.828840 -93.820198 22.641357
14768 13680 1.017588 -2.372775 10.652347 0.322560 0.089041 0.291844 66.591636 35.370365 -85.353919 22.662322
14560 13680 0.938575 2.037569 9.957993 -0.445507 0.182786 0.060678 70.330734 16.613353 -89.673446 22.665319
15040 13680 0.189152 -2.224327 17.325326 -0.556296 -0.780228 -0.373956 72.823471 25.545263 -82.762199 22.671308
15136 13680 1.424623 -5.059206 21.103569 0.255448 -0.449991 0.320607 56.620693 28.939388 -96.411918 22.647348
14880 13680 1.484481 1.654478 16.791391 1.126847 -0.342397 0.585862 50.923015 9.289187 -102.977600 22.665319
14416 13680 1.707153 -0.057464 12.718648 0.180878 -0.048380 -0.902335 47.005859 4.644593 -103.323165 22.662322
14736 13680 2.154891 -2.130948 14.954946 0.276753 -0.170887 -0.131072 47.540016 3.751402 -102.804824 22.644351
14352 13680 2.049541 0.126899 12.541468 -1.094263 -0.111231 -0.190728 43.800914 13.933780 -106.433227 22.671308
14224 13680 2.413478 -1.841235 13.238216 0.491940 -0.160234 -0.498594 38.993495 24.473434 -104.187072 22.668313
13968 13680 2.506857 0.016760 4.937096 -0.165338 -0.125080 0.138444 35.966606 11.790122 -106.778793 22.662322
13984 13680 2.844457 1.290540 4.546821 -0.412483 0.135914 -0.287668 32.761661 14.648333 -104.014289 22.674304
13904 13680 3.701624 -1.371948 9.131951 -0.175991 0.048561 -0.507116 36.322708 25.009347 -104.014289 22.671308
13920 13680 4.029647 0.615341 10.075315 0.063697 -0.026009 0.007414 31.693344 26.081178 -104.359855 22.665319
13920 13680 2.846851 0.919420 4.221193 -0.026852 0.236050 -0.232274 34.364131 24.116157 -104.187072 22.680294
13920 13680 2.815725 -0.533934 10.999524 -0.945124 0.212614 -0.509247 37.747131 30.368494 -102.286476 22.674304
14192 13680 2.382352 -1.714336 6.629882 -0.090769 0.027255 -0.350520 34.542186 40.014957 -96.066352 22.680294
14240 13680 2.446999 -1.446171 11.066565 -0.128053 -0.227347 0.241776 31.693344 37.871299 -97.794166 22.680294
14464 13680 2.566715 -1.314484 13.403425 -0.558427 -0.473427 -0.032001 25.639560 38.228576 -95.720794 22.686285
14240 13680 2.698403 -1.582648 13.207090 -0.096095 -0.212433 0.172533 21.010194 42.158615 -90.537353 22.683290
14096 13680 2.755867 0.169997 8.902096 -0.135510 -0.173018 0.143770 20.476037 44.480911 -83.798889 22.677299
14160 13680 2.882766 -0.134082 7.544514 0.495136 0.022994 0.387720 23.859035 44.659549 -86.736167 22.698265
14032 13680 3.431066 -0.213095 8.212531 -0.128053 0.160415 0.300367 33.295818 47.696399 -87.600074 22.683290
14048 13680 3.541205 -0.493231 9.541380 0.562248 -0.004703 0.209818 39.527656 47.875038 -87.427291 22.692276
13984 13680 3.811763 -0.608158 11.157549 -0.042831 -0.138929 0.247102 42.376495 44.659549 -90.537353 22.686285
14016 13680 3.715990 0.150842 10.681078 0.269296 -0.104840 0.291844 44.157020 39.300403 -95.375228 22.701261
14096 13680 3.701624 -0.191546 11.085720 0.227750 -0.055837 0.093702 43.622863 35.191726 -98.312507 22.710247
13984 13680 3.842889 0.574638 11.370644 0.465308 -0.052641 0.222601 44.513126 28.224836 -102.286476 22.698265
13792 13680 3.651344 0.361543 10.451224 0.259709 -0.030270 -0.131072 44.513126 19.292926 -104.359855 22.692276
13936 13680 3.823735 0.201123 9.349835 0.227750 -0.029205 -0.296191 44.157020 16.077438 -105.050979 22.701261
13904 13680 3.498107 0.538723 8.483089 -0.258018 -0.049445 -0.240796 42.020389 12.504674 -106.087661 22.707250
13856 13680 3.232337 0.093379 9.000264 -0.145098 0.000623 -0.397392 41.308181 23.937519 -105.050979 22.707250
14048 13680 3.229943 -0.335205 9.699406 -0.356023 -0.109101 -0.275950 39.349601 36.620830 -99.003639 22.704256
14080 13680 3.522050 -0.035915 10.281227 0.054110 -0.110166 0.063874 35.432449 36.978107 -99.003639 22.704256
14064 13680 3.385574 0.306473 9.902923 -0.082246 -0.117623 -0.058633 33.829975 35.370365 -99.176414 22.707250
14032 13680 3.294589 0.325628 7.463107 -0.473204 -0.087795 -0.094853 30.625030 37.871299 -97.794166 22.713241
13872 13680 3.567542 -0.861956 9.443213 0.098851 -0.109101 0.101159 26.885927 37.692661 -97.621383 22.701261
13952 13680 3.967394 -0.021549 9.938838 -0.190905 -0.132537 0.185316 26.173717 35.906280 -95.548011 22.719232
13728 13680 3.921902 0.205912 5.875670 -0.196231 -0.044119 0.127791 27.242033 42.694530 -92.437950 22.704256
13776 13680 3.562754 -0.265770 7.661836 -0.294237 0.032582 0.559230 29.200609 45.016826 -88.463981 22.713241
13936 13680 3.093466 0.414218 5.018503 0.724171 0.188113 0.821289 48.074176 45.731380 -87.427291 22.722227
13888 13680 3.799792 2.300945 8.461541 0.226685 0.687729 0.673215 59.825641 28.582113 -94.338539 22.704256
13872 13680 2.894737 1.120543 9.091248 0.071154 -0.073946 -0.304713 73.535682 20.900669 -84.144454 22.725221
14112 13680 4.726395 -1.848418 20.545692 0.624035 -0.593803 -0.264232 67.303848 23.937519 -92.610733 22.704256
14400 13680 2.724740 -0.964912 17.986160 0.126549 -0.540539 -0.029870 53.415748 16.434715 -101.940917 22.722227
14304 13680 2.892343 -0.191546 13.219061 0.026412 -0.234804 -0.145986 42.554546 14.826972 -104.878196 22.722227
14032 13680 2.624179 0.167603 8.150279 0.021086 0.052822 -0.122550 42.198444 15.898800 -106.951568 22.710247
14112 13680 3.122198 -0.059858 8.712944 0.091394 0.087976 -0.221621 43.978965 15.541524 -105.569320 22.716236
14080 13680 2.786993 0.150842 6.481434 -0.232451 0.135914 -0.307909 45.581439 16.077438 -106.433227 22.728218
13952 13680 2.904315 0.148448 9.143922 0.018955 -0.137863 -0.385674 45.047283 21.257946 -105.223762 22.713241
14144 13680 2.959384 -0.225066 11.526275 -0.066267 -0.228412 -0.190728 39.883758 23.937519 -104.705413 22.725221
14112 13680 3.215577 0.059858 10.051371 -0.067332 -0.244391 -0.223752 32.939712 25.902540 -104.532630 22.725221
13920 13680 3.335293 -0.004789 9.471945 -0.200493 -0.125080 -0.140660 26.885927 27.331645 -103.841506 22.728218
13968 13680 3.550782 -0.141265 9.946022 -0.423136 0.070932 -0.161965 24.215139 32.154876 -98.830856 22.725221
13840 13680 3.407123 0.325628 6.632277 -0.282519 0.067736 -0.057568 24.215139 40.372234 -93.647415 22.731212
13904 13680 3.670498 -0.217883 10.022640 -0.150424 0.051757 0.171468 25.817611 40.193595 -93.474639 22.737203
13904 13680 3.672893 0.639284 7.970704 -0.235647 0.019798 0.165076 28.844505 44.302276 -89.846229 22.734207
13920 13680 3.766271 -1.249837 11.167126 -0.086507 -0.191127 0.190643 30.981134 47.875038 -86.390609 22.743192
13936 13680 3.584303 -0.260981 9.608422 -0.098226 -0.258240 0.407960 33.295818 50.197334 -82.416641 22.713241
13904 13680 3.847678 -0.960124 10.501504 0.402456 -0.164495 0.619951 41.842338 50.911888 -84.490013 22.725221
14048 13680 3.404728 1.180402 7.757609 0.647471 0.107151 0.562426 52.525485 38.049938 -93.820198 22.734207
13888 13680 3.119804 1.443777 9.280399 0.218163 0.070932 0.073462 59.469535 21.079307 -97.448608 22.731212
14096 13680 3.115015 -0.512385 12.155982 0.097786 -0.312569 -0.424024 55.196273 23.580242 -99.521980 22.725221
14096 13680 3.172479 0.203518 9.708983 0.147854 -0.145320 0.164011 50.032752 21.257946 -102.459259 22.731212
14128 13680 2.925864 1.000827 8.906885 0.519637 0.095433 -0.105505 48.964435 14.826972 -104.187072 22.719232
13936 13680 2.375169 0.725480 6.560447 0.268231 0.078389 -0.547597 52.703540 7.502805 -102.977600 22.734207
14160 13680 2.315311 0.299290 8.471117 0.078611 -0.132537 -0.556119 54.306011 6.252337 -102.113700 22.734207
14256 13680 2.159680 -0.986461 12.452878 -0.504097 -0.438272 -0.731890 50.744960 17.327905 -103.150382 22.743192
14512 13680 1.980106 -2.408690 15.144098 -0.058810 -0.173018 -0.118289 40.595970 21.436584 -105.050979 22.728218
14528 13680 1.934614 -1.206739 11.770496 -0.545643 -0.251848 -0.250384 32.761661 36.442192 -98.485290 22.737203
14592 13680 1.707153 -2.317705 16.022813 0.806198 -0.293394 0.054287 24.927349 39.657680 -95.720794 22.740198
14368 13680 1.635323 1.778983 9.732926 0.324691 -0.143190 -0.110832 23.146825 28.939388 -100.558670 22.740198
14320 13680 1.755039 0.407035 8.586046 0.132940 -0.086730 -0.449591 19.051616 14.826972 -101.768135 22.731212
14384 13680 1.944191 -0.565060 8.370556 -0.102487 -0.055837 -0.477288 18.339406 8.395997 -102.459259 22.725221
14384 13680 1.711941 -1.400679 9.835883 -0.424201 -0.031335 -0.418698 18.161354 11.432846 -101.595352 22.737203
14448 13680 1.994472 -0.289713 9.967570 -0.761895 -0.019617 -0.271689 17.983303 17.327905 -102.459259 22.725221
14560 13680 1.043925 -1.225894 9.316314 -0.140837 -0.069685 -0.024544 15.668621 26.081178 -98.139732 22.731212
14672 13680 0.926603 0.464499 10.084892 -0.243104 -0.076077 0.071331 13.531991 30.368494 -96.757476 22.722227
14640 13680 1.309695 -0.794915 10.192636 -0.070528 -0.097383 -0.077808 14.244200 30.368494 -93.647415 22.734207
14752 13680 1.438989 -0.699142 11.569373 -0.092899 -0.138929 0.160815 11.039256 32.512153 -90.537353 22.728218
14768 13680 1.228288 -1.209133 12.397809 -0.175991 -0.134667 0.083049 10.327046 36.084918 -88.463981 22.722227
14816 13680 1.477298 -1.953768 15.649300 0.190466 -0.102709 0.165076 10.148993 36.263557 -85.181137 22.728218
14672 13680 0.871534 -1.223499 9.785601 -0.014068 -0.102709 -0.007500 10.505098 40.908149 -83.453323 22.731212
14624 13680 1.146881 -0.244221 9.931655 -0.019395 -0.114427 0.341912 10.861203 43.766361 -79.997703 22.746189
14416 13680 1.446171 -0.790127 7.431981 -0.185579 -0.066489 0.200230 17.093040 47.875038 -78.097106 22.734207
14496 13680 1.460537 -0.158025 5.806235 -0.137641 -0.065424 0.148031 18.517459 50.733249 -73.604797 22.728218
14400 13680 1.714336 -1.690392 11.466417 -0.122727 -0.079273 0.516618 25.105401 51.983718 -73.086456 22.731212
14624 13680 1.328850 -0.584215 7.908451 -0.611691 -0.060098 0.293975 34.008026 55.556480 -66.520767 22.734207
14672 13680 1.075051 -2.001655 8.739282 -0.245234 -0.322157 0.446310 43.266757 53.412822 -53.734958 22.749183
14912 13680 0.960124 -2.545166 12.093729 -0.376264 -0.379682 0.442049 54.662117 50.197334 -54.426082 22.734207
14912 13680 0.536328 -2.245876 9.598844 -0.416744 -0.479818 0.384524 63.564743 44.838188 -53.389396 22.719232
15456 13680 -0.361543 -0.833225 12.017111 0.858397 -0.526691 0.458028 71.577102 38.943130 -68.075798 22.734207
15248 13680 -0.174786 -2.075879 24.283231 0.417370 -0.462774 -0.062894 70.686843 26.974369 -86.908950 22.710247
15328 13680 -0.608158 -2.226721 17.476169 -0.295302 -0.330679 0.013806 58.757324 30.011219 -95.375228 22.737203
15200 13680 -0.342388 0.146054 12.144010 -0.098226 -0.201780 0.239646 57.332904 27.867559 -96.066352 22.725221
15056 13680 0.055069 -0.464499 9.292370 -0.135510 -0.072881 -0.122550 54.662117 30.904409 -96.584701 22.731212
14720 13680 0.708720 -0.471682 9.764053 0.079676 -0.113362 0.255625 52.703540 31.083047 -98.830856 22.722227
14816 13680 0.656045 0.129293 7.393671 0.932966 -0.002573 0.051091 54.840171 20.364755 -102.286476 22.725221
14640 13680 1.017588 0.098167 8.339430 0.000846 0.033647 -0.045850 54.484066 8.931911 -102.286476 22.713241
14736 13680 0.957729 -0.723086 7.827044 0.048783 0.086911 0.051091 54.484066 8.574634 -100.904228 22.725221
14656 13680 1.300118 -0.201123 7.266772 -0.063071 0.176394 -0.019218 56.798748 10.182378 -100.385887 22.725221
14496 13680 0.895477 0.428584 4.700057 0.075415 0.171068 -0.023479 60.893955 9.646464 -97.103042 22.719232
14880 13680 0.806887 -0.186757 6.483829 -0.010873 0.115673 -0.030936 64.633056 8.753273 -95.548011 22.725221
14688 13680 0.744635 -0.119716 7.877325 0.105243 0.077323 -0.000043 66.769683 9.467825 -93.474639 22.719232
14800 13680 0.897871 -0.634496 10.357845 -0.015134 0.018733 -0.057568 66.769683 9.110548 -92.783508 22.722227
14832 13680 0.086196 -0.272953 8.109575 0.089264 -0.004703 0.025524 64.989166 10.182378 -93.474639 22.725221
15136 13680 -0.011972 0.208306 13.640462 -0.284650 -0.064359 -0.059698 66.413581 10.182378 -93.474639 22.719232
15056 13680 0.397458 -1.029559 11.914155 -0.089703 -0.073946 0.056417 65.879425 14.291057 -94.338539 22.725221
15312 13680 -0.208306 0.098167 8.068871 -0.093964 -0.043053 -0.032001 64.989166 11.968760 -94.856887 22.716236
15248 13680 0.064647 0.440556 11.083325 -0.037505 -0.038792 0.024459 63.920848 13.397866 -95.202445 22.710247
15136 13680 0.181969 -0.663228 10.566151 -0.010873 -0.056902 0.003153 62.318374 14.291057 -95.720794 22.713241
15040 13680 0.055069 -0.076618 9.785601 -0.105682 -0.038792 0.021263 61.428112 14.826972 -96.584701 22.716236
15072 13680 0.366332 -0.912237 9.668279 0.016825 -0.030270 0.030851 61.606166 15.005610 -97.794166 22.716236
15024 13680 0.016760 -0.579426 10.087286 -0.002350 0.003819 0.071331 60.537849 15.362886 -98.485290 22.707250
14992 13680 0.000000 0.172391 7.113536 -0.025786 0.124196 0.085180 62.140323 14.826972 -96.930259 22.704256
15008 13680 0.296896 -0.241827 4.336120 -0.009807 0.135914 0.091572 63.920848 12.683313 -96.930259 22.713241
15120 13680 0.143659 -1.055897 6.921990 -0.036439 0.125261 0.105420 67.303848 14.291057 -93.301856 22.707250
15312 13680 -0.237038 0.646467 6.881286 -0.030048 0.117804 0.046830 68.728263 13.219227 -90.537353 22.698265
15520 13680 -0.160420 -0.996039 16.049152 0.700735 -0.242261 0.002088 68.906318 7.324166 -91.055702 22.707250
15600 13680 -0.921815 0.026338 17.717994 0.499397 -0.325353 -0.239731 66.769683 0.893191 -92.437950 22.716236
15616 13680 -0.316051 -1.235471 16.453792 -0.120596 -0.284872 -0.154508 62.674480 -3.572764 -92.265167 22.704256
15152 13680 -0.517174 0.409429 14.373126 0.253317 -0.138929 -0.273820 59.113430 -3.572764 -94.684104 22.707250
15216 13680 -0.110139 0.196335 11.279660 0.262905 -0.099513 -0.207772 62.140323 -5.180508 -93.129074 22.710247
14960 13680 -0.035915 0.541117 6.323409 0.096721 -0.013225 -0.332410 62.140323 -2.322297 -93.129074 22.698265
15088 13680 -0.158025 -0.313656 4.621045 -0.153620 -0.040923 -0.245057 65.167213 0.357276 -91.228477 22.719232
15216 13680 -0.330417 0.658439 6.416788 -0.270801 -0.001507 -0.403784 65.701370 7.324166 -93.820198 22.686285
15200 13680 -0.797310 -0.835619 12.955686 -0.059875 -0.184736 -0.144921 63.386688 13.576504 -96.066352 22.695270
15520 13680 -0.713508 0.074224 12.019505 0.123353 -0.231608 -0.288734 58.401218 17.863821 -98.139732 22.680294
15504 13680 -0.945758 -0.339994 13.978062 0.358780 -0.229477 -0.160900 53.237697 19.471565 -103.150382 22.695270
15360 13680 -0.907449 0.600975 13.013150 0.015759 -0.206041 -0.289799 48.074176 15.720163 -103.323165 22.686285
15552 13680 -0.890688 -0.548300 13.527930 -0.024721 -0.168756 -0.187532 42.376495 18.221096 -103.668731 22.674304
15040 13680 -0.845196 0.584215 11.883029 -0.005546 -0.115492 -0.265297 38.637393 19.114288 -105.223762 22.686285
15488 13680 -0.861956 -0.079013 10.748120 0.123353 -0.135733 -0.148117 34.542186 20.007478 -105.396537 22.692276
15616 13680 -0.634496 0.040704 10.154327 -0.146163 -0.019617 -0.279146 34.720237 23.044328 -104.878196 22.689279
15408 13680 -0.462104 -0.177180 9.263639 -0.234581 -0.030270 -0.044784 31.871397 25.902540 -104.532630 22.692276
15376 13680 -0.490836 -0.502808 9.488705 -0.068398 -0.019617 -0.140660 31.159187 25.902540 -103.495948 22.686285
15280 13680 -0.603370 1.374342 10.295593 -0.704370 0.040039 0.006349 28.844505 33.583984 -100.213104 22.701261
15072 13680 -0.407035 -1.302512 15.050720 0.888224 0.008080 0.021263 27.598136 39.121765 -96.930259 22.686285
15136 13680 -0.050281 0.991250 11.169521 0.616578 0.033647 -0.302582 29.022558 25.902540 -101.768135 22.677299
15472 13680 -0.287319 -1.800531 11.478388 0.456786 -0.128276 -0.092722 24.749298 9.467825 -104.878196 22.680294
15296 13680 -0.471682 -0.356754 10.472772 -0.311282 -0.041988 -0.462374 25.105401 9.110548 -104.187072 22.671308
15584 13680 -0.775761 -2.130948 8.645903 -0.436985 -0.087795 -0.152378 23.502929 15.362886 -103.323165 22.680294
15712 13680 -1.271386 -0.059858 4.508512 -0.548839 -0.114427 -0.041589 21.366300 23.222967 -101.940917 22.677299
15952 13680 -1.039137 -0.584215 11.543035 -0.206884 -0.130406 0.078788 19.051616 32.333515 -97.966949 22.677299
16000 13680 -1.386313 -0.663228 15.235082 0.669842 -0.173018 0.007414 17.093040 32.154876 -95.375228 22.677299
15776 13680 -0.861956 -0.634496 11.545430 0.095656 -0.075012 0.045764 13.531991 27.153007 -95.720794 22.662322
15488 13680 -0.778155 0.083801 10.187848 -0.263344 -0.054771 -0.251449 12.285623 23.401605 -95.893577 22.665319
15296 13680 0.007183 -1.242654 14.588615 -0.161077 -0.115492 -0.036262 8.190416 18.221096 -95.375228 22.680294
14992 13680 0.306473 0.143659 11.054593 -0.903578 0.056018 -0.266363 8.724573 17.685182 -95.548011 22.659328
14992 13680 0.337600 -1.664055 5.925951 -0.086507 -0.105905 0.123530 7.122100 28.582113 -89.155105 22.662322
14880 13680 0.282530 0.141265 13.683561 -0.401831 -0.087795 0.329129 7.656258 33.048069 -86.217826 22.656333
14608 13680 0.701537 -0.402246 7.652258 -0.035374 -0.002573 0.108616 8.368468 35.549003 -85.181137 22.656333
14880 13680 0.912237 -1.594620 9.392932 0.009368 -0.084599 0.129922 9.258730 35.370365 -88.809547 22.650342
14880 13680 0.679988 -0.105350 7.113536 0.139332 -0.029205 0.056417 11.751465 37.514022 -86.390609 22.659328
14528 13680 0.845196 -0.019155 9.040966 -0.161077 -0.101644 0.134183 10.861203 37.335384 -86.908950 22.644351
14608 13680 1.403074 -1.019982 13.614125 -0.270801 -0.084599 0.161880 12.107570 41.444065 -82.243858 22.659328
14480 13680 1.374342 -2.312917 7.580429 -0.175991 -0.275285 0.302497 15.668621 48.589591 -70.840301 22.644351
14528 13680 1.628140 -0.052675 10.001091 -0.409287 -0.426554 0.374936 22.790719 52.876907 -64.965736 22.650342
14384 13680 1.721519 -0.895477 12.914982 -0.030048 -0.421228 0.221536 29.556715 53.948738 -53.216613 22.650342
14784 13680 1.194767 -0.423795 10.848681 0.903138 -0.305112 0.421809 37.747131 56.092395 -65.656860 22.647348
14688 13680 1.405468 -1.259414 12.654002 0.253317 -0.361572 0.306758 43.444808 55.020568 -70.840301 22.635366
14688 13680 1.546733 -1.019982 10.420097 -0.670281 -0.337071 0.313150 51.635223 52.876907 -64.965736 22.647348
14672 13680 0.869139 -1.065474 12.948503 1.850173 -0.258240 0.591188 57.510955 49.840057 -73.086456 22.629377
14704 13680 1.197162 0.390275 11.425713 -0.107813 -0.250783 -0.112962 59.825641 33.941257 -94.684104 22.647348
14832 13680 1.807714 -1.606591 16.063518 0.108439 -0.372225 0.219405 51.991329 33.583984 -97.448608 22.629377
14704 13680 1.453354 -0.284925 8.765620 0.772109 -0.001507 0.158684 51.991329 21.436584 -102.286476 22.638362
14400 13680 1.608985 -1.098995 7.362545 0.168095 0.048561 -0.089526 53.593803 11.968760 -102.113700 22.632371
14272 13680 2.344043 0.902660 11.966831 -0.583993 0.046430 0.074527 54.662117 14.112419 -103.841506 22.638362
14176 13680 1.910670 -0.976884 5.827784 -0.036439 0.132718 -0.096983 56.620693 25.366624 -100.213104 22.614400
14352 13680 1.848418 0.143659 9.390538 -0.170665 0.208353 0.194904 59.113430 24.294795 -97.103042 22.623386
14384 13680 2.195595 0.251404 11.018678 -0.106748 0.127392 0.109681 65.879425 28.224836 -93.301856 22.632371
14480 13680 1.235471 -0.766184 8.609989 0.151050 0.017668 0.384524 66.769683 21.972499 -92.437950 22.617395
