sensor_reading pref Accelx Accely Accelz Gyrox Gyroy Gyroz Magx Magy Magz Temperatura(C)
14688 13680 3.574725 0.318445 29.450181 1.187177 -1.267283 0.243575 38.815444 -3.930041 -99.867538 24.405517
14704 13680 3.665709 -4.822168 39.436904 0.606599 -1.421749 -1.240361 20.832141 -7.324166 -93.820198 24.384550
14224 13680 0.131688 -4.671326 4.439076 -2.940786 -0.101866 -0.458445 21.900457 -21.972499 -79.652137 24.390541
14256 13680 3.148536 -5.497367 19.087549 0.590619 -0.561002 0.259554 15.668621 7.145528 -99.867538 24.372570
14240 13680 1.704759 -0.517174 8.174221 0.559726 -0.266985 0.810304 5.697680 8.574634 -90.882919 24.378561
13968 13680 2.432633 -0.524357 11.085720 -0.292498 -0.221178 -0.014223 0.712210 21.793861 -85.008354 24.372570
14080 13680 3.117409 -1.857995 11.674723 1.634595 -0.108258 0.660100 -1.068315 21.079307 -79.479354 24.375564
13904 13680 2.159680 0.351966 5.820601 -0.935928 -0.192415 0.614293 4.985470 35.013088 -79.824920 24.357593
13792 13680 2.650516 -1.719124 8.102392 0.936836 -0.395884 0.235053 7.478205 42.873168 -67.384674 24.357593
14048 13680 2.808542 -0.064647 10.609249 -0.105009 -0.284029 0.887005 18.695512 46.624572 -76.196517 24.351604
14096 13680 2.375169 -0.531540 11.607682 -0.053875 -0.355403 0.324536 30.446977 55.199203 -71.013076 24.345613
14144 13680 2.071090 -0.787732 13.992428 1.239375 -0.382035 0.552506 37.569076 54.841930 -74.814262 24.351604
14176 13680 1.443777 1.592225 4.843717 0.372237 0.480842 0.028388 46.115596 33.405345 -98.658073 24.339622
14192 13680 1.166036 -1.453354 7.549303 -0.736720 0.028098 -0.578822 51.635223 41.086788 -92.956291 24.330636
14496 13680 1.285752 -2.109399 16.097038 -0.099682 -0.439560 0.252097 40.061813 42.337253 -92.783508 24.318656
14544 13680 1.084629 -0.268164 15.211139 -0.346827 -0.308531 -0.009962 37.747131 43.230445 -92.956291 24.312665
14624 13680 1.027165 -2.461365 16.654914 0.345605 -0.286160 -0.335938 28.132295 43.587722 -91.574043 24.309671
14528 13680 1.357581 -1.053502 15.148886 0.278492 -0.327706 0.181789 23.146825 43.587722 -91.574043 24.303680
14176 13680 1.553916 0.246615 8.763225 -0.465074 0.130365 0.030519 25.105401 41.622703 -91.401260 24.306676
13984 13680 1.755039 -0.598581 5.090332 -0.159338 0.596958 -0.122881 27.063980 48.232315 -85.353919 24.279720
13856 13680 1.747856 -2.602630 -1.019982 0.913400 0.670462 -0.172950 32.939712 40.908149 -95.893577 24.285709
14224 13680 1.941797 -1.333638 11.363461 0.125092 -0.330901 0.382062 43.444808 32.512153 -100.213104 24.285709
14256 13680 1.544339 0.122111 11.588527 0.372237 -0.314922 -0.329546 36.322708 39.657680 -95.029670 24.282714
14464 13680 1.410257 1.575465 13.075402 0.420175 -0.264854 -0.060030 29.556715 16.791992 -105.396537 24.282714
14272 13680 0.679988 0.835619 8.720128 -1.376954 -0.112519 -0.561777 21.188247 12.326037 -102.459259 24.273729
14368 13680 1.630534 -2.411084 13.489621 -0.489575 -0.331967 -0.130338 15.312516 28.224836 -98.139732 24.258752
14272 13680 2.207566 -1.127726 14.325240 -0.900773 -0.319183 0.464088 12.819781 36.442192 -89.846229 24.258752
14064 13680 1.221105 1.170824 10.202214 1.758167 -0.135955 0.105089 14.600305 40.014957 -87.081733 24.258752
14128 13680 2.707980 -0.122111 13.185541 -0.068789 -0.159391 -0.321024 12.463675 28.224836 -92.956291 24.249767
13888 13680 2.025598 0.308868 6.388056 -0.179578 -0.046472 -0.550059 6.944047 24.830711 -93.474639 24.243778
13968 13680 3.524445 -0.438161 11.483177 0.099525 -0.097605 -0.307175 4.451313 14.112419 -89.673446 24.240781
13872 13680 2.786993 -0.284925 10.566151 -0.611017 -0.083756 -0.201712 0.356105 19.650201 -86.390609 24.240781
13808 13680 2.880371 -1.340821 7.992252 -0.026178 -0.221178 -0.095184 0.000000 18.221096 -83.971672 24.234792
13824 13680 2.882766 0.670411 10.139962 0.324299 -0.066712 0.472610 -1.780525 20.722032 -79.133796 24.228801
13728 13680 3.196422 1.532367 7.549303 -1.710387 0.764207 1.128823 6.765995 37.156745 -81.207168 24.219816
13728 13680 2.066301 -0.272953 5.356102 -1.210770 -0.533305 1.225764 38.637393 48.768230 -37.493522 24.213825
13904 13680 1.417440 0.392669 3.627400 1.540850 -0.075234 0.587661 59.647586 45.552742 -48.205959 24.201845
14384 13680 4.055984 -2.181229 24.989557 -0.158273 -1.656111 -0.119686 62.496425 47.696399 -72.740890 24.204839
14656 13680 2.315311 -0.668016 18.699668 -0.346827 -0.019840 0.452370 54.840171 45.374103 -86.390609 24.198850
14560 13680 1.470115 -2.901920 14.258198 0.271035 -0.315988 -0.107968 54.306011 45.195465 -83.453323 24.192859
14560 13680 1.197162 -1.429411 15.445783 -0.230712 -0.356468 0.200964 53.949909 44.480911 -84.144454 24.186868
14512 13680 1.235471 -2.286579 13.520747 -0.016590 -0.420385 0.473676 52.347434 47.875038 -81.207168 24.192859
14384 13680 0.952941 0.706325 7.542119 0.316842 0.255003 0.184985 60.893955 32.869430 -93.301856 24.153923
14272 13680 1.556310 0.426190 11.904578 -0.672803 -0.109323 -0.071748 61.428112 33.405345 -92.092384 24.174888
14448 13680 1.060685 -1.608985 8.868576 -0.305281 -0.278703 0.338385 57.689010 37.514022 -90.191795 24.174888
14528 13680 1.173219 -2.581081 14.227072 0.086742 -0.292551 0.143439 57.510955 37.692661 -91.746826 24.171894
14464 13680 0.998433 -1.776588 11.827960 -0.279715 -0.401210 0.456631 55.374328 40.193595 -89.673446 24.147932
14368 13680 0.833225 0.033521 9.467156 1.840194 -0.079495 0.460892 59.113430 39.657680 -89.155105 24.147932
14416 13680 0.931392 -0.605764 6.833400 0.299798 0.051534 0.024127 62.140323 -5.180508 -93.474639 24.141941
14416 13680 0.893083 -1.003222 11.820776 -0.204080 -0.134890 -0.198516 62.674480 -2.143658 -93.301856 24.141941
14416 13680 1.336033 -1.065474 11.878240 -0.142294 -0.198807 -0.057899 60.003692 3.394126 -97.275825 24.138946
14400 13680 1.824475 -0.529146 12.026688 1.001818 -0.079495 -0.006766 55.374328 5.537785 -98.658073 24.123970
14320 13680 1.261809 -0.385486 12.606115 -0.139098 -0.173240 -0.193190 55.196273 -4.644593 -96.411918 24.123970
14320 13680 4.127814 -1.601803 24.273653 -0.187035 -0.639833 0.071000 43.978965 -3.036849 -100.731445 24.123970
14016 13680 2.035175 1.664055 7.642681 -0.558818 -0.170044 -0.163362 39.349601 1.607744 -104.187072 24.103004
13904 13680 2.248270 -1.024770 4.805408 0.253991 0.505344 -0.464837 44.157020 2.858211 -103.668731 24.105998
13872 13680 2.011232 0.251404 2.983327 0.104852 0.292288 -0.246454 56.086536 -0.535915 -96.584701 24.103004
13936 13680 1.941797 0.407035 7.683385 0.093133 -0.413993 -0.512774 57.867061 4.108679 -99.349197 24.097013
13952 13680 3.713596 0.332811 12.630058 -0.327652 -0.052863 -0.195321 49.320541 12.326037 -104.532630 24.082038
13952 13680 3.174873 0.359149 10.793612 -0.183839 0.013184 0.066738 49.498596 13.933780 -105.396537 24.082038
14096 13680 3.177268 0.610553 11.068959 -0.223255 0.044077 -0.288000 51.813278 17.685182 -101.077011 24.073051
14080 13680 2.027992 -0.198729 10.384182 0.544812 -0.170044 -0.187864 48.608333 13.397866 -104.532630 24.070056
14048 13680 1.608985 1.010405 8.293938 -0.145489 -0.058190 -0.527688 46.293651 8.931911 -103.668731 24.070056
14048 13680 2.265030 -0.205912 11.073747 -0.416071 -0.122106 -0.576691 45.581439 16.077438 -105.396537 24.064067
14304 13680 1.999260 -1.520395 13.386664 0.250795 -0.238222 -0.367896 40.774021 22.687051 -104.878196 24.055080
14256 13680 1.506030 0.359149 10.300381 -0.178513 -0.245679 -0.247519 33.473869 17.149267 -106.433227 24.061071
14336 13680 1.101389 -0.193940 12.376259 -0.339370 -0.154065 -0.449923 28.844505 20.364755 -104.014289 24.058076
14464 13680 1.197162 -1.240260 11.583739 0.305124 -0.235026 -0.368961 22.434614 20.722032 -101.249794 24.043100
14576 13680 1.592225 -1.865178 14.765794 0.163442 -0.301074 0.029454 14.244200 13.576504 -99.521980 24.025129
14432 13680 1.249837 0.215489 13.329200 -0.189166 -0.188154 -0.325285 9.436783 16.256076 -95.893577 24.025129
14368 13680 0.723086 -1.300118 5.490184 -0.117792 0.338095 -0.448857 8.724573 14.826972 -95.202445 24.010154
14384 13680 0.945758 -1.331244 4.362458 -0.057071 0.285896 -0.149513 17.271093 11.254207 -101.768135 24.013149
14512 13680 0.665622 -1.206739 9.330680 -0.256279 -0.129563 -0.120751 17.627197 15.541524 -101.077011 24.016143
14640 13680 0.311262 -2.353620 12.182319 0.200727 -0.146608 -0.056834 14.956411 16.077438 -98.830856 23.998172
14720 13680 0.229855 -0.251404 13.858346 0.079285 -0.215851 -0.051508 11.573413 9.110548 -95.893577 24.007158
14704 13680 0.280136 -1.958557 14.183974 0.022825 -0.211590 -0.316763 8.190416 6.788252 -93.647415 23.980201
14592 13680 0.557877 -1.065474 13.676378 -0.124184 -0.242483 -0.073879 5.697680 2.858211 -90.537353 23.986192
14400 13680 1.216316 -0.289713 9.443213 0.033478 0.040881 -0.187864 5.341575 1.786382 -88.809547 23.980201
14400 13680 1.173219 -0.902660 7.860565 -0.493836 0.118647 -0.205973 6.409890 0.000000 -91.574043 23.965225
14336 13680 0.794915 -1.642506 6.292283 -0.894382 0.131430 -0.027006 11.217308 11.968760 -96.930259 23.971216
14384 13680 1.494058 -1.745462 9.572506 -0.048549 -0.202003 0.262750 11.573413 25.545263 -94.511322 23.959236
14528 13680 0.926603 -1.616168 11.574161 -0.225385 -0.296813 0.427869 10.327046 32.512153 -90.191795 23.959236
14544 13680 1.012799 -1.170824 11.703454 -0.218994 -0.354338 0.302166 11.217308 39.121765 -83.107765 23.953245
14624 13680 1.316878 -1.230682 12.474427 0.183682 -0.386296 0.406563 12.463675 45.016826 -77.060424 23.941265
14640 13680 0.711114 -1.467720 13.465677 -0.029374 -0.374578 0.297904 16.736934 49.304145 -75.678169 23.932279
14656 13680 0.459710 -1.968134 13.001178 -0.001676 -0.375643 0.293643 21.010194 52.519630 -68.421363 23.932279
14624 13680 0.751818 -1.175613 12.663578 -0.147620 -0.404406 0.326667 27.776189 55.735118 -63.237922 23.932279
14608 13680 1.149275 -1.472509 13.341172 0.096329 -0.401210 0.347973 37.569076 55.556480 -59.263957 23.938268
14720 13680 0.842802 -1.067868 12.838364 -0.033635 -0.432103 0.314949 45.225334 56.092395 -62.546798 23.917303
14800 13680 0.986461 -2.607419 15.055508 0.572510 -0.354338 0.435326 51.635223 51.447803 -67.384674 23.905323
14704 13680 0.802098 -0.809281 11.054593 -0.080507 -0.130629 0.130655 60.003692 46.981849 -74.814262 23.899332
14768 13680 0.110139 -2.190806 5.344130 -0.086899 0.035555 0.263815 60.181743 49.304145 -70.149169 23.893341
14704 13680 0.035915 -2.312917 -1.388708 0.785566 0.409469 0.096566 68.372161 42.158615 -73.950363 23.896337
14832 13680 -0.119716 -2.834879 18.658964 -0.468269 -0.720794 0.362887 69.796577 37.871299 -77.060424 23.902326
15024 13680 -0.339994 -2.367986 18.668542 -0.225385 -0.435299 0.127460 66.769683 40.193595 -81.034385 23.866384
14768 13680 -0.181969 -1.367159 -0.308868 0.612990 0.503213 0.088044 67.481895 36.263557 -83.107765 23.857398
15056 13680 -0.426190 -1.309695 -7.271561 -0.207276 -0.048602 0.251032 74.782051 30.725770 -77.060424 23.851409
15536 13680 1.321667 -4.044013 36.108795 0.626839 -0.461931 -0.238997 71.933212 28.224836 -82.934982 23.836433
15184 13680 -0.545906 -1.477298 18.297422 -0.040027 0.035555 0.007083 66.057479 19.828840 -91.746826 23.815467
15424 13680 -1.271386 -2.095033 8.935617 -0.237103 0.085623 -0.107968 68.550209 21.615222 -91.401260 23.827447
15088 13680 -0.553089 -0.744635 3.581908 -0.141228 -0.107193 0.302166 68.550209 15.184247 -91.055702 23.818462
15120 13680 -0.268164 -1.491664 11.665145 -0.166795 -0.151934 -0.028071 67.659950 15.362886 -93.301856 23.806482
15072 13680 0.038309 -2.083062 13.999611 0.012172 -0.247810 -0.284804 65.345268 24.116157 -93.820198 23.815467
15120 13680 -0.328022 0.162814 -0.838013 -0.031504 0.439296 0.334124 68.194107 25.545263 -89.673446 23.800491
14608 13680 -0.050281 -3.320927 9.404904 -0.939123 -0.315988 0.262750 70.508789 18.221096 -89.500671 23.794500
14832 13680 0.395063 -2.116582 21.347789 0.208184 -0.438495 -0.065356 61.072006 20.186117 -96.584701 23.782520
14656 13680 -0.399852 -2.104610 8.744071 0.233751 0.052600 -0.083466 55.552379 18.935649 -102.632041 23.791505
14368 13680 0.256193 -1.015193 -3.296984 -0.002742 0.592697 -0.023810 64.276954 9.825101 -95.548011 23.782520
14208 13680 0.866745 -1.664055 23.098041 -0.424593 -0.585504 0.171136 60.003692 10.539654 -100.040321 23.755563
14208 13680 0.023943 0.548300 0.665622 0.098460 0.343421 -0.174015 58.045116 18.578372 -99.867538 23.779525
13840 13680 0.167603 -1.197162 4.242742 -0.327652 -0.064581 0.027323 65.879425 22.508413 -94.684104 23.758558
13936 13680 0.648862 -1.216316 10.791217 -0.091160 -0.217982 0.274468 62.318374 20.007478 -96.757476 23.746578
13920 13680 0.782944 -1.237865 13.288497 0.240142 -0.404406 0.279795 55.018222 23.401605 -99.694763 23.764549
13568 13680 1.776588 1.331244 15.191985 0.838830 -0.186023 0.627076 50.210803 10.003740 -102.286476 23.746578
13728 13680 1.343216 0.356754 10.654741 0.118700 -0.171109 -0.184668 45.581439 -1.071829 -102.632041 23.749572
13616 13680 2.152497 -0.390275 11.413742 0.132549 -0.259528 0.044368 41.486232 -3.751402 -101.422569 23.755563
13520 13680 2.162074 -0.090984 10.051371 0.584228 -0.216916 -0.126077 36.678813 -6.430975 -99.867538 23.731601
13248 13680 2.698403 0.632101 8.454358 0.226294 0.017445 -0.146318 36.144657 -14.826972 -92.092384 23.707641
13264 13680 3.122198 1.304906 7.652258 -0.122053 -0.063516 -0.235801 38.637393 -19.828840 -87.945640 23.713630
13264 13680 2.813330 1.338427 9.448001 0.130418 -0.184958 -0.684284 45.581439 -18.578372 -88.809547 23.719621
13200 13680 2.621784 -0.268164 9.256456 -0.386243 -0.413993 -0.850468 53.771854 -11.075570 -91.919609 23.710636
13296 13680 3.019242 0.337600 11.406558 -0.734590 -0.172175 -0.282674 53.237697 9.110548 -102.113700 23.695659
13248 13680 2.506857 0.019155 9.871797 0.728041 -0.247810 -0.164427 51.279121 9.646464 -104.359855 23.701650
13248 13680 3.038397 2.367986 8.744071 -0.053875 -0.058190 -0.345525 45.581439 9.646464 -104.359855 23.683679
13296 13680 2.777415 0.301685 9.139134 0.197531 -0.039015 -0.647000 46.649753 13.933780 -104.359855 23.692665
13376 13680 2.681643 1.369553 9.452791 -0.770809 -0.009187 -0.364700 44.335071 18.757011 -104.187072 23.689670
13440 13680 2.722346 -1.036742 12.984418 0.102721 -0.205198 -0.509578 38.459339 31.797599 -100.904228 23.686674
13472 13680 2.667277 -0.560272 13.312440 0.850548 -0.330901 0.001756 28.488399 4.644593 -102.286476 23.680683
13440 13680 1.259414 0.981673 5.607506 -1.128743 0.370053 -0.713047 27.776189 18.221096 -103.668731 23.677688
13536 13680 1.982500 -1.355187 12.158376 0.124027 -0.146608 -0.365765 24.571245 20.722032 -101.940917 23.680683
13712 13680 1.807714 -0.090984 12.946108 -0.154012 -0.149804 -0.110098 21.722404 24.294795 -99.867538 23.662712
13680 13680 2.147708 -0.114928 12.596537 0.106982 -0.148738 -0.201712 16.736934 24.652072 -97.794166 23.668703
13648 13680 1.541944 -0.823647 11.938098 -0.161469 -0.282964 -0.052573 13.710043 24.830711 -95.202445 23.644741
13712 13680 1.503635 -0.426190 13.118500 -0.067724 -0.246744 0.033715 5.697680 27.510284 -87.772857 23.644741
13632 13680 1.450960 -0.239432 8.756042 0.179421 0.015315 0.254228 7.478205 30.011219 -83.626106 23.656723
13504 13680 1.637717 -1.314484 5.408777 0.458525 0.142083 -0.145252 7.834310 29.653942 -89.500671 23.644741
13424 13680 1.965740 1.082234 5.593140 -0.470400 0.383902 -0.110098 11.395360 21.079307 -96.757476 23.653728
13392 13680 1.932219 -0.208306 6.651431 0.148528 0.225175 -0.349786 16.202777 28.046197 -97.966949 23.626770
13616 13680 2.092639 -0.110139 9.261244 -0.238169 -0.001730 0.111480 18.339406 25.902540 -99.694763 23.635757
13680 13680 3.325716 -0.392669 16.329288 -0.019786 -0.418254 -0.046181 11.751465 31.083047 -91.919609 23.626770
13696 13680 2.126159 0.052675 11.782467 -0.027243 0.169780 0.110415 9.792888 33.405345 -87.600074 23.620780
13632 13680 2.174046 -0.555483 9.898135 0.630035 -0.078430 -0.100511 10.861203 33.762619 -90.364578 23.620780
13552 13680 1.925036 0.392669 7.376911 -0.105009 -0.191350 0.269142 9.970940 29.653942 -91.574043 23.614789
13600 13680 2.561926 0.342388 12.105701 0.568249 -0.190284 -0.100511 8.902626 25.723901 -91.574043 23.596818
13488 13680 2.085456 1.355187 10.216580 0.483026 -0.274442 -0.311436 4.095208 11.968760 -90.710136 23.602809
13424 13680 1.987289 0.328022 7.987464 0.093133 -0.254201 -0.768441 5.163523 -5.537785 -83.453323 23.599815
13584 13680 2.104610 -0.217883 9.433636 -0.962560 -0.151934 -0.688545 10.683151 -13.219227 -83.626106 23.605804
13632 13680 1.711941 -1.233077 9.275610 -0.939123 -0.048602 -0.496795 19.229669 -3.930041 -97.794166 23.587833
13920 13680 2.039964 -1.182796 12.572594 -0.077311 -0.281899 0.174332 17.805250 0.714553 -97.448608 23.584838
13728 13680 2.590658 -0.002394 16.089855 -0.241365 -0.298943 0.196703 6.944047 5.895061 -91.055702 23.566867
13600 13680 1.913065 -0.210700 10.245311 -0.098617 0.044077 -0.031267 3.026892 10.896931 -89.327888 23.578847
13616 13680 2.056724 -0.395063 8.763225 -0.011264 0.039816 0.108284 3.739103 8.753273 -90.364578 23.572856
13520 13680 2.008838 -0.452527 9.364200 -0.653628 -0.093344 0.130655 4.273260 13.576504 -90.537353 23.554885
13552 13680 2.367986 -0.931392 13.700321 -0.388373 -0.240353 0.458762 3.917155 22.508413 -86.390609 23.566867
13568 13680 1.599408 0.754212 6.869315 0.151724 -0.139151 0.276599 5.341575 35.013088 -81.898292 23.554885
13520 13680 2.107005 -1.233077 7.829439 -0.301020 -0.215851 0.112546 6.587943 35.191726 -76.887641 23.566867
13504 13680 3.526839 -1.822080 15.055508 0.934705 -0.521587 0.483263 6.231837 39.121765 -72.740890 23.554885
13664 13680 1.398285 0.047886 8.729704 0.029217 -0.337293 0.640925 20.654090 49.304145 -73.259231 23.545900
13632 13680 1.692787 -0.438161 9.934049 -0.169991 -0.105062 0.324536 29.200609 54.306015 -70.494735 23.536914
13712 13680 2.190806 -0.790127 10.549390 0.501136 -0.132759 0.481133 35.788551 54.841930 -68.594139 23.536914
13776 13680 1.860389 0.284925 10.075315 -0.370264 -0.062451 0.466219 47.896121 50.197334 -76.542076 23.536914
13792 13680 1.211528 -0.890688 9.031390 0.281688 -0.188154 0.195637 54.840171 52.162357 -66.002426 23.524934
14000 13680 0.634496 0.169997 10.894173 -0.097552 -0.099736 0.345842 59.825641 43.944999 -83.280548 23.524934
14128 13680 -1.573071 -0.268164 9.541380 0.017499 -0.061385 -0.057899 60.893955 44.302276 -81.207168 23.515949
14192 13680 -1.122938 -0.718297 11.792045 0.324299 -0.026231 0.122133 59.647586 42.337253 -87.254516 23.530925
14080 13680 -1.623351 -0.098167 11.042621 -0.719676 -0.176436 0.165810 62.852531 44.123638 -78.961013 23.521940
14160 13680 -1.565888 -0.526751 12.225418 0.300863 -0.238222 0.367148 62.318374 45.016826 -76.369293 23.503969
14192 13680 -1.539550 0.641679 10.202214 -0.323391 -0.235026 0.319210 68.550209 40.193595 -76.542076 23.494983
14160 13680 -1.364764 -1.989683 15.342826 0.834569 -0.272311 0.607901 71.933212 32.154876 -84.662796 23.506963
13936 13680 -1.264203 2.542772 4.400767 0.240142 -0.013448 0.235053 70.330734 4.108679 -87.254516 23.500972
13856 13680 -1.702364 0.277742 9.376173 -0.212602 -0.127433 -1.065655 72.823471 18.399734 -88.636764 23.500972
14048 13680 -0.586609 -2.789387 16.300556 -0.075181 0.097341 0.344777 65.523323 28.224836 -92.265167 23.494983
14048 13680 -1.726307 -0.112533 7.142268 -0.744177 -0.279768 0.138112 69.974632 31.261686 -86.908950 23.491987
14000 13680 -0.759001 0.483653 12.393020 0.794088 -0.037949 0.669687 63.742794 16.077438 -93.992980 23.480007
13840 13680 -1.319272 -0.162814 8.384922 0.002585 -0.064581 -0.335938 64.098899 10.361017 -96.757476 23.483001
13840 13680 -1.242654 0.023943 7.841410 -0.108205 0.230501 -0.237932 63.030586 13.933780 -97.448608 23.474016
13792 13680 -1.254626 -1.814897 4.970616 0.316842 0.276309 0.140243 68.016052 13.219227 -94.338539 23.477012
13584 13680 1.556310 -2.375169 19.444303 0.231620 -0.367121 -0.069617 67.838005 9.110548 -91.055702 23.465030
13648 13680 -1.036742 -0.617735 4.024858 -0.291433 -0.012383 -0.136730 70.508789 12.147398 -89.155105 23.465030
13696 13680 -0.368726 -1.252231 9.450396 -0.043222 0.037686 -0.250715 66.235527 15.362886 -92.956291 23.462036
13744 13680 -1.012799 -1.592225 8.530976 -0.215798 -0.035819 -0.127143 66.057479 28.403474 -91.401260 23.459041
13728 13680 0.854774 -0.945758 14.507207 -0.371329 -0.161522 0.182854 64.455001 28.582113 -92.956291 23.450056
13712 13680 -0.009577 -0.912237 8.001831 0.828177 -0.097605 0.524809 68.550209 29.475303 -87.945640 23.450056
13808 13680 1.254626 2.085456 13.755390 -0.244560 -0.550349 0.802847 65.345268 3.751402 -93.129074 23.447059
13328 13680 1.163641 1.994472 10.781641 0.458525 0.002531 -0.380679 54.484066 5.359146 -101.249794 23.441070
13392 13680 0.196335 -1.412651 6.593967 0.386086 0.215587 -0.680023 62.318374 8.217358 -97.794166 23.456045
13200 13680 -4.961039 -2.628968 -1.235471 -1.046717 1.442791 -0.942082 71.577102 10.361017 -90.882919 23.426094
13840 13680 -15.187195 -12.096124 4.395978 -0.691978 -0.189219 0.502438 78.343101 29.296665 -71.531425 23.387157
13808 13680 -8.530976 -2.097428 5.557225 -0.078377 0.143148 0.043302 83.150520 16.256076 -75.159828 23.372180
13808 13680 -2.001655 -6.227636 8.653086 0.550139 -0.965809 -0.371092 78.699203 20.007478 -85.008354 23.390151
13824 13680 0.725480 2.116582 17.694051 -0.996649 0.126104 -0.196386 64.276954 9.110548 -97.966949 23.378171
13808 13680 0.493231 1.285752 9.936444 0.114439 -0.007056 0.051825 65.879425 13.576504 -98.485290 23.366189
13824 13680 0.454922 0.615341 9.902923 0.099525 -0.005991 0.025193 63.920848 12.683313 -99.003639 23.378171
13824 13680 0.579426 0.167603 9.740109 0.024956 -0.001730 0.013474 64.098899 13.933780 -98.139732 23.378171
13824 13680 0.423795 -0.313656 9.522226 -0.005938 0.000401 -0.001439 64.633056 13.040590 -98.658073 23.375175
13824 13680 0.560272 0.893083 9.914895 -0.007003 0.000401 0.000691 64.811111 15.005610 -99.176414 23.366189
13840 13680 0.512385 0.294502 9.613210 0.000454 -0.001730 0.000691 65.345268 15.898800 -99.349197 23.369186
13824 13680 0.521963 0.246615 9.732926 -0.002742 -0.000664 0.002822 64.811111 14.648333 -99.176414 23.378171
13824 13680 0.512385 0.344783 9.747292 -0.000611 -0.000664 0.000691 64.098899 15.720163 -99.521980 23.369186
13840 13680 0.488442 0.332811 9.778418 0.000454 -0.000664 0.001756 64.989166 14.469695 -99.003639 23.363195
13840 13680 0.507597 0.335205 9.768841 -0.001676 -0.001730 0.002822 65.167213 13.933780 -99.867538 23.354209
13840 13680 0.481259 0.339994 9.756870 -0.004872 -0.000664 0.002822 64.098899 14.648333 -99.867538 23.357204
13840 13680 0.500414 0.337600 9.764053 -0.001676 0.000401 0.001756 63.030586 15.005610 -98.139732 23.336238
13840 13680 0.502808 0.342388 9.742504 -0.002742 -0.000664 0.001756 63.920848 14.469695 -97.966949 23.354209
