sensor_reading pref Accelx Accely Accelz Gyrox Gyroy Gyroz Magx Magy Magz Temperatura(C)
15232 13712 -1.144487 -3.074312 6.771147 0.017195 -0.027688 0.091549 20.476037 6.966890 -100.385887 22.548507
15184 13712 -1.324061 0.239432 6.368901 -0.228885 -0.164044 0.044677 20.654090 7.502805 -98.830856 22.548507
15344 13712 -1.053502 -0.308868 11.425713 -0.362045 0.017054 0.057460 18.161354 6.430975 -99.176414 22.539522
15504 13712 -1.065474 -0.780550 12.601326 -0.189469 -0.079887 -0.078896 16.380830 14.291057 -98.139732 22.545511
15184 13712 -0.838013 -0.691960 10.891779 -0.368437 -0.295073 -0.154531 13.710043 13.397866 -97.621383 22.527540
15376 13712 -0.409429 -1.743068 18.591922 -0.024351 -0.093735 0.394089 9.970940 21.436584 -92.610733 22.524545
15152 13712 0.428584 -0.658439 17.155328 -0.956472 -0.439952 -0.067178 8.724573 33.048069 -88.291198 22.518554
15328 13712 1.618563 -2.600235 24.158725 1.220962 -0.091605 0.401546 7.300152 33.762619 -84.835578 22.512565
15200 13712 -0.881111 -1.654478 10.185454 -1.602032 -0.498542 0.315258 9.080677 40.193595 -81.034385 22.533531
15136 13712 -0.560272 -3.052763 1.994472 0.254753 -0.307857 0.192751 10.861203 44.123638 -58.918392 22.515560
15280 13712 -0.292108 -2.861217 9.048150 0.245165 -0.411189 0.271581 20.297985 50.375972 -53.562175 22.518554
15440 13712 -0.469287 -1.336033 13.238216 0.506159 -0.321705 0.443091 28.488399 54.306015 -52.525489 22.509569
15216 13712 0.217883 0.756606 14.638895 -0.069093 -0.260984 0.380240 39.171550 55.377841 -67.384674 22.509569
15168 13712 0.083801 -0.940969 14.816076 -0.161772 -0.252462 -0.007522 42.376495 55.020568 -67.730232 22.509569
15120 13712 -1.178007 -1.807714 -0.110139 -1.502960 -1.193105 0.695563 43.622863 54.841930 -61.337329 22.494594
14576 13712 -0.711114 -1.740673 0.612947 -0.040330 -0.221569 0.451614 50.032752 53.770099 -68.248580 22.503580
14832 13712 -0.052675 -1.218711 11.914155 -0.126618 -0.162979 0.353608 56.264591 50.018695 -71.876983 22.485609
14832 13712 -0.442950 -1.613774 9.902923 0.023587 -0.278029 0.012718 61.250061 48.946868 -70.149169 22.494594
14784 13712 -0.150842 -1.862784 12.855124 -0.313042 -0.255658 0.291822 61.962268 47.517761 -70.149169 22.479618
15136 13712 -0.225066 -0.129293 14.717908 0.422002 -0.323836 0.236427 65.345268 43.051807 -76.196517 22.440681
15216 13712 -0.778155 -2.652911 11.962041 0.301625 -0.087344 0.325911 64.989166 35.191726 -87.600074 22.473627
14784 13712 -0.517174 -0.217883 9.072093 -0.064832 0.120386 0.009522 67.838005 23.044328 -90.364578 22.461647
14720 13712 -0.833225 -1.295329 1.570676 -0.087203 0.204543 0.103267 69.440475 22.865690 -86.390609 22.476623
14752 13712 -0.227461 -1.494058 8.593228 -0.098921 -0.140608 0.253472 72.467369 24.830711 -84.835578 22.455656
14784 13712 0.069435 0.665622 14.983678 0.892856 -0.127824 -0.137486 70.508789 16.077438 -86.045043 22.458652
15056 13712 -0.600975 -2.921075 7.649864 0.505093 0.315332 0.156531 73.001525 10.003740 -85.008354 22.449665
14752 13712 0.026338 1.031954 24.481960 -0.419570 -0.566720 -0.224839 67.125793 4.823232 -91.055702 22.452661
14576 13712 -0.375909 -3.895565 11.768101 -0.387612 -0.052189 -0.187555 63.742794 16.791992 -95.375228 22.449665
14608 13712 -0.821253 -2.892343 21.888906 0.393239 -0.286551 -0.032024 62.674480 20.364755 -94.684104 22.443675
15040 13712 0.651256 1.295329 19.446697 -0.640083 -0.209851 -0.274908 59.291481 23.044328 -98.312507 22.434690
14704 13712 0.002394 -2.897132 14.940581 0.024652 -0.254593 0.238558 52.347434 35.727642 -95.029670 22.434690
14256 13712 -0.141265 -1.759828 6.141440 -0.058440 -0.109715 0.472919 50.744960 34.477172 -96.239135 22.419713
14336 13712 0.100562 -1.462932 9.050544 1.921917 0.107603 0.090484 52.703540 29.653942 -97.103042 22.425704
14128 13712 0.172391 0.414218 11.291631 -0.321564 -0.089474 0.062786 56.442642 2.679573 -97.275825 22.416719
14064 13712 2.054330 -1.240260 16.300556 0.281385 0.180042 -0.133225 58.935379 -3.394126 -95.548011 22.419713
14256 13712 0.572243 -0.227461 11.009100 -0.436615 0.091623 -0.201403 57.689010 -5.716423 -92.956291 22.401742
14160 13712 1.103783 -0.304079 11.449656 -0.228885 0.089493 -0.098071 58.045116 8.931911 -97.103042 22.416719
14144 13712 0.802098 -0.165208 7.551697 0.647841 0.139561 -0.009653 59.469535 5.359146 -97.448608 22.395751
14192 13712 1.927431 0.804493 8.140701 0.072590 -0.160848 -0.313258 61.962268 2.858211 -94.684104 22.407733
14560 13712 2.085456 -1.170824 14.605375 0.777805 -0.042602 -0.148139 60.359798 2.322297 -95.548011 22.407733
14160 13712 2.260241 2.700797 15.079451 0.729868 -0.139542 -0.298344 58.935379 -9.825101 -88.982322 22.395751
14304 13712 2.032781 -0.311262 6.538898 -0.420635 -0.256723 -0.573186 60.537849 -4.287317 -92.956291 22.392757
14384 13712 2.727135 -1.829263 13.805671 0.543444 -0.257789 -0.342020 56.798748 3.394126 -97.966949 22.380777
14576 13712 2.130948 1.539550 14.899877 -0.521837 -0.588026 -0.407002 49.320541 5.180508 -101.768135 22.389762
14736 13712 2.037569 -0.541117 9.220541 -0.108508 -0.300400 -0.454940 38.815444 11.432846 -105.050979 22.392757
14608 13712 2.367986 -0.213095 10.056160 0.156747 -0.254593 -0.327106 33.117763 11.790122 -104.359855 22.368795
14720 13712 1.666449 1.561099 10.503898 0.114135 -0.007448 -0.403807 30.268924 7.145528 -103.668731 22.380777
15040 13712 1.206739 -2.451787 4.855689 -0.699739 -0.143804 -0.262124 29.022558 13.755143 -102.804824 22.380777
15040 13712 1.611380 0.656045 10.183059 -0.326891 -0.197068 -0.032024 26.707874 12.504674 -102.632041 22.365800
14816 13712 1.829263 -1.130121 13.171175 -0.075484 -0.216243 -0.307931 22.790719 16.434715 -101.940917 22.371791
14848 13712 1.213922 -1.225894 10.693050 -0.103182 -0.200263 -0.255733 17.983303 15.898800 -98.312507 22.356815
15312 13712 0.864351 0.498019 6.888469 -0.331152 0.066057 -0.296213 15.312516 12.147398 -98.139732 22.362806
14624 13712 0.780550 -2.406295 4.264290 0.009738 0.242893 -0.383566 17.805250 14.648333 -99.176414 22.347829
15824 13712 0.785338 4.005703 11.418530 -0.082941 0.563543 -0.342020 20.654090 18.221096 -101.249794 22.344835
15264 13712 1.096600 -1.865178 20.785123 -0.254452 -0.738230 -0.137486 16.736934 15.005610 -98.139732 22.359809
15984 13712 0.335205 -1.436594 7.063255 0.126919 0.374988 -0.057590 10.505098 10.896931 -95.202445 22.344835
15296 13712 0.076618 -0.505202 8.102392 0.162073 0.327050 -0.217383 16.736934 6.430975 -97.103042 22.335849
15424 13712 0.986461 -1.106178 16.966176 -0.204383 -0.432495 -0.198207 15.134463 4.108679 -96.239135 22.326864
15872 13712 0.483653 3.036002 17.126598 -0.307716 -0.155522 0.107528 10.505098 1.250467 -91.401260 22.329858
15456 13712 0.567455 -4.724000 10.307564 -0.124487 -0.362186 -0.404872 6.587943 6.966890 -89.673446 22.317878
15136 13712 0.936181 -2.657699 16.956600 0.206815 -0.086278 0.305670 4.095208 9.110548 -86.563385 22.326864
15200 13712 1.838841 0.256193 15.163252 -0.291736 -0.097996 -0.068243 2.492735 18.578372 -83.280548 22.320873
14912 13712 1.458143 -3.383179 6.605939 0.041696 -0.058581 -0.010718 -0.178053 16.256076 -82.416641 22.320873
14816 13712 1.767011 -2.061513 9.306736 -0.057375 -0.029819 0.332302 -1.958578 19.114288 -81.034385 22.317878
14432 13712 2.463759 0.672805 8.392105 -0.203318 0.006401 0.149074 0.178053 26.617092 -78.615455 22.308893
14560 13712 2.444604 -1.644900 7.010580 -0.035004 -0.126759 0.087288 1.246367 29.475303 -74.814262 22.308893
14480 13712 3.040791 -1.206739 9.699406 0.247296 -0.175762 0.467593 2.670788 33.048069 -73.777580 22.308893
14544 13712 2.801359 -0.967307 8.121546 -0.168164 -0.156587 0.368522 6.409890 41.801338 -70.840301 22.314882
14496 13712 2.305734 -0.651256 3.984155 -0.117030 -0.225830 0.271581 13.353938 47.339122 -63.756267 22.305896
14560 13712 2.650516 -0.737452 7.463107 0.100287 -0.096931 0.372783 19.229669 51.447803 -63.237922 22.308893
14528 13712 2.279396 -1.635323 6.249185 -0.043526 -0.055385 0.426047 28.488399 55.020568 -66.002426 22.290922
14864 13712 1.422228 0.502808 9.653914 0.223859 -0.164044 0.277973 36.500762 53.412822 -74.468704 22.284931
14720 13712 1.453354 -2.116582 12.699493 -0.238472 -0.232222 0.116050 40.061813 53.412822 -73.432014 22.290922
15184 13712 1.075051 -0.938575 9.900529 -0.624104 -0.291878 0.307801 43.266757 55.199203 -66.866333 22.284931
15200 13712 1.098995 -2.707980 11.926127 -0.219297 -0.358990 0.353608 47.361965 55.020568 -58.745613 22.284931
15200 13712 1.965740 -1.405468 17.926301 0.495506 -0.238614 0.569860 58.223167 49.125507 -70.321952 22.272951
15088 13712 1.999260 0.701537 14.931003 -0.098921 -0.382426 0.107528 62.674480 45.016826 -74.295921 22.266960
15232 13712 0.782944 -3.009665 11.770496 0.215337 -0.177893 -0.013914 62.318374 42.515892 -81.898292 22.269954
15744 13712 0.866745 0.675199 12.105701 -0.262974 -0.320640 0.059590 59.647586 36.263557 -89.327888 22.275945
15392 13712 0.371120 0.203518 12.433724 0.214272 -0.384557 0.152270 55.552379 33.941257 -92.610733 22.260969
14896 13712 2.315311 -2.114188 11.590922 0.556227 -0.227961 -0.028828 51.101066 29.118026 -98.658073 22.275945
14784 13712 1.525184 -2.296156 13.626096 -0.288541 -0.222634 0.125638 47.183914 30.904409 -99.003639 22.257974
14992 13712 2.640939 -0.622524 10.494321 0.086438 -0.124629 0.299279 45.403388 29.118026 -100.731445 22.257974
14672 13712 1.213922 -0.936181 8.784774 -0.317303 0.177911 0.042546 50.032752 18.042459 -103.495948 22.242998
14544 13712 1.450960 -1.371948 4.898786 0.143963 0.094819 -0.081027 56.620693 21.079307 -97.794166 22.245994
14400 13712 1.714336 0.019155 8.030562 0.424132 0.306810 0.360000 59.291481 10.182378 -97.966949 22.242998
14800 13712 1.122938 0.237038 3.687258 0.016130 0.217327 -0.035220 64.989166 7.324166 -93.474639 22.245994
14608 13712 1.348004 -2.889949 11.298814 0.377260 -0.085213 -0.104463 65.167213 8.217358 -92.610733 22.240003
14944 13712 1.644900 2.061513 14.382703 -0.106378 -0.026623 -0.045872 63.386688 5.001870 -93.992980 22.251983
15280 13712 1.089417 -1.975317 10.920511 1.323229 0.014923 0.079831 61.962268 -3.215488 -92.265167 22.228023
15232 13712 1.051108 1.781377 17.121809 -0.787092 -0.135281 -0.422982 58.935379 -6.966890 -91.055702 22.240003
15008 13712 1.632929 -1.630534 14.195945 0.067263 -0.143804 -0.307931 60.181743 1.071829 -93.992980 22.240003
14736 13712 1.319272 0.888294 9.538986 -0.219297 -0.185350 -0.204599 59.113430 3.215488 -97.103042 22.225027
14912 13712 1.539550 -0.222672 8.399288 0.116266 -0.096931 -0.365457 55.908485 22.865690 -99.521980 22.234012
15056 13712 1.381525 -0.735057 13.705109 0.132245 -0.089474 0.079831 50.388858 20.900669 -101.077011 22.219038
14800 13712 2.559532 -0.766184 16.911108 0.182313 -0.142738 -0.238688 48.608333 23.044328 -101.768135 22.225027
14752 13712 1.182796 -1.412651 6.177355 -0.971385 -0.027688 -0.081027 49.320541 24.473434 -102.459259 22.225027
14752 13712 1.659266 -0.222672 8.959560 -0.269366 -0.132085 -0.058656 43.444808 32.869430 -99.176414 22.210052
14784 13712 1.616168 -0.665622 7.101564 0.047023 -0.022362 0.200208 41.486232 33.048069 -99.349197 22.204061
14320 13712 1.745462 0.088590 8.451963 0.223859 -0.056451 -0.144943 40.595970 36.084918 -97.794166 22.216041
14560 13712 2.786993 0.742240 6.893258 -0.652867 0.184303 0.122442 38.103233 35.370365 -98.485290 22.201066
14416 13712 3.581908 -0.737452 9.974753 0.386847 -0.072430 -0.014979 37.925182 39.479042 -94.511322 22.204061
14016 13712 3.572331 0.476470 9.084065 -0.118096 -0.003187 0.238558 42.910652 38.764492 -96.930259 22.201066
14368 13712 3.957817 -0.440556 10.858259 -0.235277 -0.080952 0.144813 42.376495 36.442192 -96.411918 22.186090
14176 13712 3.012059 1.161247 8.009014 -0.401460 -0.014905 0.228970 45.225334 40.014957 -92.265167 22.192081
14032 13712 3.074312 -0.885900 7.661836 0.196162 0.121451 0.248145 52.169384 43.766361 -88.982322 22.198070
14304 13712 2.854034 -0.213095 12.452878 -0.080811 0.100146 0.627385 57.510955 27.688920 -94.856887 22.192081
14560 13712 2.379958 0.761395 13.922993 0.355954 0.069253 -0.109789 63.920848 36.263557 -85.181137 22.186090
14192 13712 1.745462 -2.425450 5.169345 0.179118 -0.144869 0.078766 64.455001 34.655811 -86.390609 22.180099
14912 13712 2.224327 1.386313 12.144010 0.510420 -0.006382 0.475050 64.455001 18.935649 -93.992980 22.192081
14528 13712 2.602630 0.308868 12.812026 -0.020090 -0.209851 -0.196077 59.469535 16.077438 -97.448608 22.177104
14768 13712 1.901093 -1.518001 12.206263 -0.076550 -0.143804 0.168249 57.689010 16.791992 -99.867538 22.180099
14640 13712 1.407862 -1.058291 1.795743 -0.030743 -0.243940 0.139487 52.347434 20.722032 -101.940917 22.171113
14752 13712 2.142920 1.106178 17.471380 0.409218 -0.086278 0.050003 49.676647 17.685182 -101.768135 22.171113
14304 13712 0.684777 0.117322 4.941884 0.298429 0.404816 -0.407002 56.086536 4.108679 -97.966949 22.183095
14480 13712 1.027165 -1.110966 8.430415 0.026782 -0.105453 -0.054395 63.208637 8.038720 -95.893577 22.162128
14576 13712 1.110966 -0.849985 9.531804 -0.122357 0.011727 0.013783 62.140323 3.394126 -93.474639 22.171113
14608 13712 1.386313 0.603370 13.207090 0.054480 -0.071364 -0.055460 60.893955 5.359146 -96.757476 22.162128
14656 13712 1.685604 -1.101389 12.953291 0.243034 -0.074560 -0.206730 60.893955 5.359146 -96.411918 22.150148
14496 13712 1.091812 0.591398 10.020245 0.064067 0.039425 -0.284495 63.386688 2.858211 -94.684104 22.165124
14608 13712 1.137304 0.122111 9.831093 -0.317303 -0.080952 -0.262124 63.030586 8.931911 -95.029670 22.153142
14608 13712 0.761395 -0.529146 10.029823 -0.265104 -0.021296 -0.123638 61.784217 13.755143 -95.893577 22.138168
14752 13712 0.615341 -0.229855 8.260417 0.169530 -0.090540 -0.210991 63.208637 13.755143 -96.239135 22.147153
14544 13712 1.221105 -1.075051 15.117760 0.352758 -0.107584 -0.234427 58.401218 15.005610 -98.830856 22.156139
14656 13712 0.895477 0.102956 14.691571 0.443307 -0.117172 -0.456005 57.689010 18.578372 -100.213104 22.144157
14944 13712 0.021549 -1.082234 8.296332 -0.059505 -0.099062 -0.079961 54.306011 11.968760 -99.349197 22.147153
15088 13712 0.215489 -0.632101 12.541468 0.325061 -0.198133 -0.350543 48.608333 10.896931 -102.113700 22.135171
15040 13712 0.117322 -0.600975 10.357845 0.012934 -0.172566 -0.329237 44.869228 11.790122 -102.286476 22.129182
14960 13712 -0.122111 -0.567455 11.969224 -0.020090 -0.156587 -0.319649 42.020389 13.576504 -105.396537 22.135171
14832 13712 0.035915 0.349571 8.779986 -0.032873 -0.132085 -0.274908 37.925182 11.254207 -104.532630 22.135171
15248 13712 -0.407035 -2.454182 16.571113 -0.056309 -0.004252 -0.596622 34.898288 17.863821 -104.705413 22.111211
15264 13712 -0.802098 -1.752645 14.931003 -0.108508 -0.209851 -0.058656 29.734767 15.184247 -102.113700 22.111211
15552 13712 -0.526751 0.227461 13.678771 0.343171 -0.229026 -0.381436 25.639560 14.291057 -102.632041 22.126186
15616 13712 -0.569849 -2.181229 -0.703931 -0.190535 -0.039406 -0.365457 22.968772 9.467825 -101.077011 22.117200
15344 13712 -1.642506 -1.913065 3.131775 0.104548 0.207739 0.140552 25.283454 9.289187 -100.904228 22.132177
15648 13712 -1.278569 -1.585042 9.977148 -0.037134 -0.087344 -0.174771 26.351770 12.504674 -102.286476 22.099229
15584 13712 -0.996039 -0.612947 14.382703 0.368738 -0.166174 0.007392 22.612667 14.826972 -100.731445 22.114206
15584 13712 -1.606591 -3.797397 8.351402 -0.084007 -0.061777 -0.188620 18.695512 18.042459 -99.694763 22.105220
15568 13712 -2.233904 -2.049541 3.241914 -0.040330 0.196021 -0.010718 19.585775 21.436584 -100.558670 22.099229
15072 13712 -1.776588 -2.087850 7.192548 -0.054179 0.230110 -0.180098 25.105401 22.687051 -101.422569 22.099229
15600 13712 -1.400679 -0.471682 14.425801 -0.274692 -0.218373 0.097941 23.502929 27.510284 -98.830856 22.096235
15632 13712 -1.350399 -4.204432 17.392368 0.227055 -0.157652 -0.072504 19.051616 32.333515 -96.930259 22.090244
15840 13712 -1.881938 -0.979278 4.915546 -0.215036 0.175781 0.150139 17.449144 37.514022 -93.301856 22.090244
15776 13712 -1.910670 -3.907536 5.990598 0.864093 0.110799 -0.003261 19.229669 38.943130 -91.228477 22.090244
15680 13712 -1.589831 -0.802098 16.736322 -0.016894 -0.176827 -0.023501 20.654090 27.153007 -99.176414 22.075269
15808 13712 -1.553916 -1.403074 13.463283 -0.389742 -0.217308 0.020175 14.244200 25.366624 -96.411918 22.087249
15696 13712 -1.218711 -0.557877 13.829614 -0.079746 -0.221569 -0.000065 11.039256 34.298534 -86.736167 22.072273
15520 13712 -0.924209 -2.700797 14.811286 -0.608125 -0.199198 0.298213 9.792888 38.407215 -80.343261 22.069278
15264 13712 -0.933786 -3.711202 9.948415 -0.226754 -0.252462 0.132030 13.888095 47.160484 -64.274612 22.084255
15248 13712 -0.818859 1.549127 16.271823 -0.512249 -0.265246 0.354673 16.736934 48.232315 -74.641487 22.069278
15120 13712 -0.634496 -2.952201 10.872625 -0.306650 -0.367512 0.103267 19.407722 50.911888 -58.918392 22.069278
15056 13712 0.062252 -1.774194 19.142618 -0.092529 -0.426103 0.427112 29.022558 54.841930 -57.536144 22.072273
14992 13712 0.481259 -2.411084 19.192899 0.351693 -0.313183 0.083027 36.144657 54.484653 -47.514835 22.054302
15072 13712 1.233077 -0.138871 18.508121 0.531725 -0.449539 0.492094 46.471702 55.913757 -64.792953 22.048313
14816 13712 1.501241 -3.055157 17.605463 0.396435 -0.438886 0.079831 49.854698 52.519630 -70.149169 22.057296
15040 13712 1.515607 -1.537156 13.456100 0.076851 -0.166174 0.599688 55.196273 48.946868 -79.133796 22.051307
14672 13712 0.933786 0.713508 9.182231 -0.364176 -0.132085 0.203403 63.564743 44.838188 -70.321952 22.066284
15168 13712 0.150842 2.509251 3.421489 0.250491 -0.438886 0.279038 66.235527 39.657680 -83.626106 22.048313
15552 13712 -0.028732 -0.835619 13.154415 0.443307 -0.259919 -0.081027 63.742794 39.657680 -82.934982 22.039325
15728 13712 0.035915 -2.628968 17.200820 -0.026482 -0.282290 0.266255 58.757324 38.585853 -87.427291 22.054302
15392 13712 0.069435 -0.246615 14.761006 -0.075484 -0.319575 0.117116 55.908485 37.156745 -91.228477 22.057296
15280 13712 0.148448 -1.096600 10.463195 1.373297 0.118255 0.136291 54.840171 15.720163 -98.830856 22.051307
14736 13712 0.055069 -1.048714 9.136739 0.239839 -0.004252 -0.073570 56.620693 6.430975 -99.176414 22.045316
14512 13712 0.438161 -0.536328 8.830266 0.072590 -0.026623 0.035089 57.510955 4.108679 -97.621383 22.030342
14512 13712 1.118149 -1.771800 11.028255 0.406022 -0.068169 -0.185424 56.798748 -0.535915 -96.239135 22.030342
14080 13712 1.012799 -0.371120 7.340996 -0.388677 -0.034080 0.104332 59.113430 -2.143658 -93.647415 22.027345
14480 13712 1.187584 -1.374342 16.889558 -1.435848 -0.327032 -0.154531 57.154853 15.184247 -100.385887 22.027345
14240 13712 0.419007 -2.509251 11.186281 0.153551 -0.080952 0.019110 51.101066 28.403474 -99.003639 22.030342
14336 13712 0.404641 -1.544339 11.303603 0.203619 0.108668 0.804222 55.018222 20.186117 -98.658073 22.021354
14400 13712 0.572243 2.150103 9.725744 -0.176686 0.289766 0.231101 58.223167 13.755143 -99.003639 22.018360
14176 13712 0.110139 0.933786 5.040051 0.979143 0.534780 -0.051199 66.235527 8.931911 -93.301856 22.024351
14480 13712 0.047886 -1.431806 10.712204 0.582859 0.082036 -0.110854 68.550209 3.394126 -89.327888 22.021354
14736 13712 -0.107745 0.287319 8.111969 0.084308 -0.043667 0.076635 67.659950 -3.930041 -83.971672 22.009374
14768 13712 -0.124505 -1.182796 14.188763 0.017195 -0.262050 -0.231231 69.262420 -0.893191 -87.254516 22.009374
15056 13712 -0.258587 -0.081407 15.232687 0.368738 -0.211982 -0.002196 64.455001 -2.143658 -89.500671 22.018360
14864 13712 1.201951 -0.622524 18.455446 1.131479 -0.165109 -0.040546 60.893955 -7.860081 -88.463981 22.009374
14624 13712 1.412651 2.102216 18.271083 -0.790288 -0.500673 -0.412329 59.825641 -15.720163 -77.751548 22.000389
15136 13712 2.277002 -2.315311 24.697448 0.892856 -0.381361 -0.527379 60.181743 3.930041 -96.411918 21.997394
15024 13712 2.351226 0.663228 15.225505 0.108809 -0.365382 -0.267451 55.196273 -8.217358 -92.956291 22.003383
15008 13712 1.216316 -0.414218 13.973274 -0.809463 -0.290812 -0.398480 53.415748 -5.359146 -95.029670 21.988409
14304 13712 1.307301 -3.957817 3.749511 -0.913860 -0.138477 -0.327106 50.210803 32.512153 -97.103042 22.009374
15072 13712 1.326455 0.069435 6.459885 2.179715 0.101211 0.161857 48.608333 10.896931 -102.804824 21.994398
14784 13712 1.199556 2.569109 9.646731 0.091765 -0.351533 -0.794765 48.074176 0.000000 -100.213104 21.979423
15136 13712 1.544339 -3.447826 17.085893 -0.895751 -0.708402 -0.445353 45.759490 0.893191 -100.731445 21.982418
14752 13712 1.031954 -0.818859 14.919032 0.031044 -0.324901 -0.098071 35.432449 10.896931 -104.878196 21.973432
14608 13712 1.618563 -1.731096 15.215928 -0.341805 -0.332358 -0.302605 27.598136 18.399734 -102.804824 21.979423
15536 13712 1.477298 -0.201123 19.494583 -0.086137 -0.344076 -0.098071 19.229669 14.291057 -100.213104 21.985412
15216 13712 0.502808 -1.838841 18.268690 -0.113835 -0.289747 -0.334563 12.107570 10.003740 -97.448608 21.964447
15296 13712 1.125332 -0.615341 14.239044 0.176987 -0.241809 -0.196077 8.012363 6.252337 -92.092384 21.982418
15104 13712 1.501241 -1.853207 9.565323 0.707497 -0.026623 -0.531640 4.985470 4.644593 -87.081733 21.970438
14688 13712 0.940969 1.324061 6.998608 -0.873380 -0.251397 -0.218448 6.944047 -1.607744 -89.327888 21.973432
14944 13712 2.219538 0.215489 12.718648 -0.082941 -0.176827 -0.265320 7.656258 -3.036849 -86.217826 21.958456
15056 13712 1.443777 0.016760 9.392932 -0.160707 -0.221569 -0.252537 9.436783 -6.252337 -84.490013 21.958456
15184 13712 0.895477 0.177180 9.103219 -0.326891 0.158736 -0.274908 11.751465 -15.362886 -77.405982 21.949470
15072 13712 1.051108 -1.455749 10.080103 -0.167099 -0.172566 -0.068243 16.558881 -17.685182 -80.688827 21.970438
15104 13712 1.304906 0.141265 11.693878 0.076851 -0.336619 -0.305801 15.490568 -16.256076 -78.961013 21.955461
14912 13712 2.332071 1.268992 15.354799 0.104548 -0.447409 -0.226970 17.271093 -20.900669 -73.432014 21.961452
15056 13712 0.979278 -1.178007 5.195683 -0.530359 -0.205590 -0.444287 23.324876 -23.758880 -74.468704 21.952466
14784 13712 1.307301 -0.770972 15.883944 -0.005176 -0.193872 -0.329237 30.268924 -26.795730 -71.185859 21.922513
14880 13712 1.886727 0.668016 11.047410 -1.747975 -0.314248 -0.294083 36.678813 -25.009347 -76.023735 21.943481
14736 13712 2.351226 -3.129381 11.310786 -0.484552 -0.122498 0.071309 38.281288 -9.110548 -97.275825 21.964447
14816 13712 2.334465 -0.289713 5.212443 -0.155381 -0.472975 0.279038 28.666452 18.399734 -102.459259 21.934495
14624 13712 4.331332 0.495625 21.096385 -0.223558 -1.117470 0.712607 12.641728 22.687051 -95.548011 21.922513
14416 13712 2.516434 -0.715903 12.460061 1.331751 -0.092670 0.330172 6.231837 21.972499 -90.019012 21.913528
14416 13712 2.394324 -0.830830 12.019505 -0.103182 -0.422907 0.336563 5.519628 29.475303 -87.600074 21.928504
14592 13712 2.439816 -1.577859 13.396242 0.043827 -0.344076 0.446287 5.519628 35.906280 -77.578765 21.937490
14400 13712 2.238693 -1.525184 14.495236 0.308017 -0.385622 0.447353 8.368468 43.409084 -73.086456 21.916524
14656 13712 -0.270559 -0.756606 5.734405 -0.265104 -0.313183 0.454810 15.668621 50.733249 -68.766921 21.916524
14720 13712 0.055069 -0.093379 14.921425 0.482723 -0.674313 0.220448 23.859035 52.519630 -61.510112 21.904542
14816 13712 -1.290540 -1.189979 6.749598 0.430524 -0.196002 0.385566 27.954242 54.127376 -65.138519 21.931499
14896 13712 -0.119716 0.045492 11.614865 0.262210 -0.194937 0.274777 37.925182 55.556480 -71.358642 21.919519
14992 13712 -0.093379 -0.380697 15.419445 0.112005 -0.230091 0.133095 40.774021 54.127376 -73.777580 21.919519
15184 13712 0.052675 -1.127726 21.098779 -0.300259 -0.259919 0.232166 42.554546 53.055545 -76.887641 21.892562
15344 13712 -0.794915 -2.145314 11.238956 -0.113835 -0.351533 0.167184 45.047283 51.983718 -78.615455 21.919519
15232 13712 -1.079840 -0.845196 10.046583 -0.488813 -0.056451 0.352543 47.896121 52.340995 -76.196517 21.910533
14976 13712 -1.321667 -1.848418 0.021549 0.994057 0.573130 -0.061852 51.101066 50.197334 -77.578765 21.901548
15088 13712 -1.743068 -0.469287 2.209961 0.066198 0.082036 0.148009 57.867061 39.479042 -87.945640 21.898553
14944 13712 -0.555483 -3.385574 14.169609 0.174857 -0.040471 -0.111920 57.154853 50.554611 -73.777580 21.895557
15056 13712 -0.632101 0.213095 11.818383 0.238773 -0.025557 0.189555 58.579273 42.694530 -85.872261 21.916524
15072 13712 -1.170824 -0.347177 6.081582 0.442242 -0.102258 -0.054395 57.689010 35.727642 -90.191795 21.898553
15008 13712 -1.079840 -1.755039 15.484092 -0.927709 -0.223700 0.167184 55.552379 35.727642 -93.301856 21.880582
15040 13712 -1.110966 -3.974577 4.235558 0.349563 -0.284421 0.118181 53.949909 51.983718 -72.395332 21.895557
14864 13712 -0.143659 0.998433 15.649300 0.254753 0.122517 0.426047 59.647586 33.405345 -92.092384 21.889568
14848 13712 -1.185190 -1.477298 6.785513 0.338910 -0.219439 -0.509269 63.030586 35.013088 -88.463981 21.865606
15072 13712 -0.773367 2.049541 17.296594 -0.664585 -0.096931 0.144813 58.223167 33.048069 -94.165763 21.871597
14720 13712 -1.245048 -1.537156 10.649952 0.043827 -0.164044 -0.027763 54.484066 46.803211 -83.280548 21.880582
14880 13712 -0.363937 0.608158 9.855037 -0.176686 0.019184 0.230035 57.867061 35.191726 -92.437950 21.880582
14544 13712 -1.326455 -2.128554 -7.791129 1.056909 0.588044 -0.209926 62.140323 26.259815 -92.783508 21.862611
14496 13712 0.002394 0.541117 16.666887 -1.134373 -0.566720 -0.106593 67.659950 29.653942 -88.118415 21.856620
14416 13712 -0.256193 -2.849245 11.492754 0.424132 0.166193 0.175706 61.072006 39.836318 -85.872261 21.868600
14496 13712 -1.309695 0.557877 6.021724 -0.095725 0.021315 0.197012 68.372161 37.156745 -79.133796 21.880582
14560 13712 -0.392669 -2.942624 8.938011 0.504028 -0.136347 0.091549 66.235527 33.583984 -86.736167 21.850629
